subject,label,anomaly_score,model,window_start_sec
S2,0,0.0049481536,autoencoder,710.0
S2,0,0.004025197,autoencoder,720.0
S2,0,0.0037163708,autoencoder,730.0
S2,0,0.0043156026,autoencoder,740.0
S2,0,0.0046084537,autoencoder,750.0
S2,0,0.0047746976,autoencoder,760.0
S2,0,0.004689039,autoencoder,770.0
S2,0,0.0054795556,autoencoder,780.0
S2,0,0.004286858,autoencoder,790.0
S2,0,0.004338169,autoencoder,800.0
S2,0,0.0039052796,autoencoder,810.0
S2,0,0.0031115792,autoencoder,820.0
S2,0,0.0029332538,autoencoder,830.0
S2,0,0.004401387,autoencoder,840.0
S2,0,0.004307778,autoencoder,850.0
S2,0,0.0065094414,autoencoder,860.0
S2,0,0.005526572,autoencoder,870.0
S2,0,0.0037144125,autoencoder,880.0
S2,0,0.004046498,autoencoder,890.0
S2,0,0.003993777,autoencoder,900.0
S2,0,0.0041268305,autoencoder,910.0
S2,0,0.004123229,autoencoder,920.0
S2,0,0.004597621,autoencoder,930.0
S2,0,0.0052741417,autoencoder,940.0
S2,0,0.0039134435,autoencoder,950.0
S2,0,0.0043128026,autoencoder,960.0
S2,0,0.004009554,autoencoder,970.0
S2,0,0.0041893055,autoencoder,980.0
S2,0,0.0037363719,autoencoder,990.0
S2,0,0.003188975,autoencoder,1000.0
S2,0,0.004067284,autoencoder,1010.0
S2,0,0.0047376407,autoencoder,1020.0
S2,0,0.004291506,autoencoder,1030.0
S2,0,0.004456434,autoencoder,1040.0
S2,0,0.0045445296,autoencoder,1050.0
S2,0,0.010637873,autoencoder,1060.0
S2,0,0.008197361,autoencoder,1070.0
S2,0,0.008008218,autoencoder,1080.0
S2,1,0.005652527,autoencoder,0.0
S2,1,0.007472962,autoencoder,10.0
S2,1,0.0068490114,autoencoder,20.0
S2,1,0.0059113516,autoencoder,30.0
S2,1,0.006031534,autoencoder,40.0
S2,1,0.010071057,autoencoder,50.0
S2,1,0.006954568,autoencoder,60.0
S2,1,0.007429721,autoencoder,70.0
S2,1,0.0038598208,autoencoder,80.0
S2,1,0.0022385663,autoencoder,90.0
S2,1,0.0016471292,autoencoder,100.0
S2,1,0.0011492246,autoencoder,110.0
S2,1,0.001801386,autoencoder,120.0
S2,1,0.0031654444,autoencoder,130.0
S2,1,0.004812273,autoencoder,140.0
S2,1,0.0072542266,autoencoder,150.0
S2,1,0.007840171,autoencoder,160.0
S2,1,0.004812699,autoencoder,170.0
S2,1,0.005319651,autoencoder,180.0
S2,1,0.0057130023,autoencoder,190.0
S2,1,0.011454643,autoencoder,200.0
S2,1,0.0035278527,autoencoder,210.0
S2,1,0.0048753694,autoencoder,220.0
S2,1,0.0049232123,autoencoder,230.0
S2,1,0.0067192386,autoencoder,240.0
S2,1,0.006084723,autoencoder,250.0
S2,1,0.006760554,autoencoder,260.0
S2,1,0.010790653,autoencoder,270.0
S2,1,0.011946888,autoencoder,280.0
S2,1,0.0076835416,autoencoder,290.0
S2,1,0.0088669965,autoencoder,300.0
S2,1,0.008006033,autoencoder,310.0
S2,1,0.007591503,autoencoder,320.0
S2,1,0.0072297617,autoencoder,330.0
S2,1,0.008046365,autoencoder,340.0
S2,1,0.0065390454,autoencoder,350.0
S2,1,0.0069941506,autoencoder,360.0
S2,1,0.0089693805,autoencoder,370.0
S2,1,0.007849273,autoencoder,380.0
S2,1,0.008685832,autoencoder,390.0
S2,1,0.008978525,autoencoder,400.0
S2,1,0.008839366,autoencoder,410.0
S2,1,0.00938987,autoencoder,420.0
S2,1,0.0066032447,autoencoder,430.0
S2,1,0.005710893,autoencoder,440.0
S2,1,0.0059769372,autoencoder,450.0
S2,1,0.006936778,autoencoder,460.0
S2,1,0.006166436,autoencoder,470.0
S2,1,0.0062618307,autoencoder,480.0
S2,1,0.005789515,autoencoder,490.0
S2,1,0.0046048653,autoencoder,500.0
S2,1,0.004250421,autoencoder,510.0
S2,1,0.0044176993,autoencoder,520.0
S2,1,0.004896637,autoencoder,530.0
S2,1,0.006275337,autoencoder,540.0
S2,1,0.006963093,autoencoder,550.0
S3,0,0.019266145,autoencoder,0.0
S3,0,0.020666864,autoencoder,10.0
S3,0,0.015612061,autoencoder,20.0
S3,0,0.017833255,autoencoder,30.0
S3,0,0.016954526,autoencoder,40.0
S3,0,0.012708756,autoencoder,50.0
S3,0,0.0136296,autoencoder,60.0
S3,0,0.026789712,autoencoder,70.0
S3,0,0.04628338,autoencoder,80.0
S3,0,0.045763712,autoencoder,90.0
S3,0,0.058415327,autoencoder,100.0
S3,0,0.07972295,autoencoder,110.0
S3,0,0.055973683,autoencoder,120.0
S3,0,0.03286388,autoencoder,130.0
S3,0,0.022603674,autoencoder,140.0
S3,0,0.024569431,autoencoder,150.0
S3,0,0.02092292,autoencoder,160.0
S3,0,0.019402264,autoencoder,170.0
S3,0,0.03322359,autoencoder,180.0
S3,0,0.057523903,autoencoder,190.0
S3,0,0.08826747,autoencoder,200.0
S3,0,0.03530412,autoencoder,210.0
S3,0,0.008916908,autoencoder,220.0
S3,0,0.0069236476,autoencoder,230.0
S3,0,0.0040528285,autoencoder,240.0
S3,0,0.0063336473,autoencoder,250.0
S3,0,0.0065444615,autoencoder,260.0
S3,0,0.0052692727,autoencoder,270.0
S3,0,0.00381983,autoencoder,280.0
S3,0,0.004334768,autoencoder,290.0
S3,0,0.0021219861,autoencoder,300.0
S3,0,0.0012533781,autoencoder,310.0
S3,0,0.0027640723,autoencoder,320.0
S3,0,0.02041986,autoencoder,330.0
S3,0,0.08595601,autoencoder,340.0
S3,0,0.118023224,autoencoder,350.0
S3,0,0.05126157,autoencoder,360.0
S3,0,0.015871624,autoencoder,370.0
S3,0,0.0063604354,autoencoder,380.0
S3,0,0.007931096,autoencoder,390.0
S3,0,0.016462194,autoencoder,400.0
S3,0,0.015121224,autoencoder,410.0
S3,0,0.014116042,autoencoder,420.0
S3,0,0.0139074875,autoencoder,430.0
S3,0,0.0152018415,autoencoder,440.0
S3,0,0.0185105,autoencoder,450.0
S3,0,0.015264238,autoencoder,460.0
S3,0,0.009767915,autoencoder,470.0
S3,0,0.012241494,autoencoder,480.0
S3,0,0.0151683055,autoencoder,490.0
S3,0,0.019356648,autoencoder,500.0
S3,0,0.02115926,autoencoder,510.0
S3,0,0.016357025,autoencoder,520.0
S3,0,0.014849032,autoencoder,530.0
S3,0,0.0074505955,autoencoder,540.0
S3,0,0.003891145,autoencoder,550.0
S3,0,0.0038927346,autoencoder,560.0
S3,0,0.005306952,autoencoder,570.0
S3,0,0.010018294,autoencoder,580.0
S3,0,0.023044908,autoencoder,590.0
S3,0,0.03353261,autoencoder,600.0
S3,0,0.016843636,autoencoder,610.0
S3,0,0.011930651,autoencoder,620.0
S3,0,0.011309624,autoencoder,630.0
S3,0,0.009322009,autoencoder,640.0
S3,0,0.015421323,autoencoder,650.0
S3,0,0.013904133,autoencoder,660.0
S3,0,0.0063723433,autoencoder,670.0
S3,0,0.0063757654,autoencoder,680.0
S3,0,0.0037064871,autoencoder,690.0
S3,0,0.006945888,autoencoder,700.0
S3,0,0.014802136,autoencoder,710.0
S3,0,0.017900074,autoencoder,720.0
S3,0,0.012339197,autoencoder,730.0
S3,0,0.009365194,autoencoder,740.0
S3,0,0.008474973,autoencoder,750.0
S3,0,0.010507348,autoencoder,760.0
S3,0,0.012191747,autoencoder,770.0
S3,0,0.012212346,autoencoder,780.0
S3,0,0.0113201365,autoencoder,790.0
S3,0,0.0070568323,autoencoder,800.0
S3,0,0.009619405,autoencoder,810.0
S3,0,0.0166396,autoencoder,820.0
S3,0,0.012503627,autoencoder,830.0
S3,0,0.007961021,autoencoder,840.0
S3,0,0.0045967563,autoencoder,850.0
S3,0,0.0035654772,autoencoder,860.0
S3,0,0.0053853192,autoencoder,870.0
S3,0,0.0063696294,autoencoder,880.0
S3,0,0.0034278126,autoencoder,890.0
S3,0,0.0029351849,autoencoder,900.0
S3,0,0.003523818,autoencoder,910.0
S3,0,0.0045488835,autoencoder,920.0
S3,0,0.006226891,autoencoder,930.0
S3,0,0.005644092,autoencoder,940.0
S3,0,0.008549274,autoencoder,950.0
S3,0,0.008588093,autoencoder,960.0
S3,0,0.0065696533,autoencoder,970.0
S3,0,0.0058332384,autoencoder,980.0
S3,0,0.007868895,autoencoder,990.0
S3,0,0.004276375,autoencoder,1000.0
S3,0,0.004951931,autoencoder,1010.0
S3,0,0.0049903076,autoencoder,1020.0
S3,0,0.0041477177,autoencoder,1030.0
S3,0,0.0065709096,autoencoder,1040.0
S3,0,0.008130008,autoencoder,1050.0
S3,0,0.008687516,autoencoder,1060.0
S3,0,0.007834,autoencoder,1070.0
S3,0,0.006041168,autoencoder,1080.0
S3,1,0.051866602,autoencoder,0.0
S3,1,0.042770535,autoencoder,10.0
S3,1,0.034407813,autoencoder,20.0
S3,1,0.032705743,autoencoder,30.0
S3,1,0.028150974,autoencoder,40.0
S3,1,0.05600856,autoencoder,50.0
S3,1,0.12879494,autoencoder,60.0
S3,1,0.15415671,autoencoder,70.0
S3,1,0.18261598,autoencoder,80.0
S3,1,0.18242495,autoencoder,90.0
S3,1,0.10017103,autoencoder,100.0
S3,1,0.051342297,autoencoder,110.0
S3,1,0.064920254,autoencoder,120.0
S3,1,0.06458416,autoencoder,130.0
S3,1,0.06167167,autoencoder,140.0
S3,1,0.06270414,autoencoder,150.0
S3,1,0.08032919,autoencoder,160.0
S3,1,0.079885036,autoencoder,170.0
S3,1,0.09504662,autoencoder,180.0
S3,1,0.079231374,autoencoder,190.0
S3,1,0.05538931,autoencoder,200.0
S3,1,0.074227355,autoencoder,210.0
S3,1,0.073930584,autoencoder,220.0
S3,1,0.081202544,autoencoder,230.0
S3,1,0.04003134,autoencoder,240.0
S3,1,0.032909516,autoencoder,250.0
S3,1,0.028437944,autoencoder,260.0
S3,1,0.024545053,autoencoder,270.0
S3,1,0.014109108,autoencoder,280.0
S3,1,0.01326442,autoencoder,290.0
S3,1,0.015384778,autoencoder,300.0
S3,1,0.019329438,autoencoder,310.0
S3,1,0.018900733,autoencoder,320.0
S3,1,0.017244237,autoencoder,330.0
S3,1,0.019516066,autoencoder,340.0
S3,1,0.018545387,autoencoder,350.0
S3,1,0.018475587,autoencoder,360.0
S3,1,0.019872727,autoencoder,370.0
S3,1,0.022363896,autoencoder,380.0
S3,1,0.021652995,autoencoder,390.0
S3,1,0.01965364,autoencoder,400.0
S3,1,0.020121524,autoencoder,410.0
S3,1,0.01813312,autoencoder,420.0
S3,1,0.016675336,autoencoder,430.0
S3,1,0.016405882,autoencoder,440.0
S3,1,0.01617977,autoencoder,450.0
S3,1,0.017512694,autoencoder,460.0
S3,1,0.015405253,autoencoder,470.0
S3,1,0.014895688,autoencoder,480.0
S3,1,0.014191571,autoencoder,490.0
S3,1,0.015889304,autoencoder,500.0
S3,1,0.020122891,autoencoder,510.0
S3,1,0.016518505,autoencoder,520.0
S3,1,0.014611111,autoencoder,530.0
S3,1,0.020371849,autoencoder,540.0
S3,1,0.01331488,autoencoder,550.0
S3,1,0.014151125,autoencoder,560.0
S3,1,0.012731855,autoencoder,570.0
S3,1,0.011269619,autoencoder,580.0
S4,0,0.006766854,autoencoder,0.0
S4,0,0.005505925,autoencoder,10.0
S4,0,0.004767773,autoencoder,20.0
S4,0,0.004743662,autoencoder,30.0
S4,0,0.0032350172,autoencoder,40.0
S4,0,0.0034029968,autoencoder,50.0
S4,0,0.003235561,autoencoder,60.0
S4,0,0.0030597765,autoencoder,70.0
S4,0,0.0030147417,autoencoder,80.0
S4,0,0.003953346,autoencoder,90.0
S4,0,0.0036670947,autoencoder,100.0
S4,0,0.0037050557,autoencoder,110.0
S4,0,0.0039132615,autoencoder,120.0
S4,0,0.004658408,autoencoder,130.0
S4,0,0.003428217,autoencoder,140.0
S4,0,0.0031620513,autoencoder,150.0
S4,0,0.004657281,autoencoder,160.0
S4,0,0.003895765,autoencoder,170.0
S4,0,0.0044186395,autoencoder,180.0
S4,0,0.0055703,autoencoder,190.0
S4,0,0.0058078184,autoencoder,200.0
S4,0,0.0047691106,autoencoder,210.0
S4,0,0.004146625,autoencoder,220.0
S4,0,0.004069709,autoencoder,230.0
S4,0,0.0040524486,autoencoder,240.0
S4,0,0.0036790555,autoencoder,250.0
S4,0,0.004673671,autoencoder,260.0
S4,0,0.004643373,autoencoder,270.0
S4,0,0.0049727815,autoencoder,280.0
S4,0,0.0058168923,autoencoder,290.0
S4,0,0.005710415,autoencoder,300.0
S4,0,0.006116707,autoencoder,310.0
S4,0,0.005395966,autoencoder,320.0
S4,0,0.004697384,autoencoder,330.0
S4,0,0.006266814,autoencoder,340.0
S4,0,0.00459998,autoencoder,350.0
S4,0,0.0046216664,autoencoder,360.0
S4,0,0.003696478,autoencoder,370.0
S4,0,0.004120276,autoencoder,380.0
S4,0,0.0033039984,autoencoder,390.0
S4,0,0.002382782,autoencoder,400.0
S4,0,0.002590527,autoencoder,410.0
S4,0,0.002107571,autoencoder,420.0
S4,0,0.0022587215,autoencoder,430.0
S4,0,0.0021973853,autoencoder,440.0
S4,0,0.003203564,autoencoder,450.0
S4,0,0.0037568845,autoencoder,460.0
S4,0,0.003487248,autoencoder,470.0
S4,0,0.002757644,autoencoder,480.0
S4,0,0.0028014772,autoencoder,490.0
S4,0,0.0030187208,autoencoder,500.0
S4,0,0.0028419688,autoencoder,510.0
S4,0,0.0070887636,autoencoder,520.0
S4,0,0.0015870429,autoencoder,530.0
S4,0,0.0038128458,autoencoder,540.0
S4,0,0.004237833,autoencoder,550.0
S4,0,0.0024795528,autoencoder,560.0
S4,0,0.0026667882,autoencoder,570.0
S4,0,0.0019997202,autoencoder,580.0
S4,0,0.0018736942,autoencoder,590.0
S4,0,0.0028133544,autoencoder,600.0
S4,0,0.0040320097,autoencoder,610.0
S4,0,0.0051217293,autoencoder,620.0
S4,0,0.005463853,autoencoder,630.0
S4,0,0.0052313996,autoencoder,640.0
S4,0,0.0027832754,autoencoder,650.0
S4,0,0.0033594957,autoencoder,660.0
S4,0,0.004363811,autoencoder,670.0
S4,0,0.0033974843,autoencoder,680.0
S4,0,0.004300172,autoencoder,690.0
S4,0,0.0031612422,autoencoder,700.0
S4,0,0.0040463726,autoencoder,710.0
S4,0,0.004452415,autoencoder,720.0
S4,0,0.0049945493,autoencoder,730.0
S4,0,0.0033514854,autoencoder,740.0
S4,0,0.0031349359,autoencoder,750.0
S4,0,0.0031411604,autoencoder,760.0
S4,0,0.0042676753,autoencoder,770.0
S4,0,0.006070394,autoencoder,780.0
S4,0,0.0050967364,autoencoder,790.0
S4,0,0.0055914745,autoencoder,800.0
S4,0,0.0049710893,autoencoder,810.0
S4,0,0.005787028,autoencoder,820.0
S4,0,0.0077698804,autoencoder,830.0
S4,0,0.006182708,autoencoder,840.0
S4,0,0.0029296607,autoencoder,850.0
S4,0,0.00341316,autoencoder,860.0
S4,0,0.0026782972,autoencoder,870.0
S4,0,0.004153925,autoencoder,880.0
S4,0,0.0037358825,autoencoder,890.0
S4,0,0.0049723205,autoencoder,900.0
S4,0,0.005674944,autoencoder,910.0
S4,0,0.004578782,autoencoder,920.0
S4,0,0.00694067,autoencoder,930.0
S4,0,0.01091959,autoencoder,940.0
S4,0,0.006821181,autoencoder,950.0
S4,0,0.0038724134,autoencoder,960.0
S4,0,0.0036454767,autoencoder,970.0
S4,0,0.0029583282,autoencoder,980.0
S4,0,0.0022455368,autoencoder,990.0
S4,0,0.0033646442,autoencoder,1000.0
S4,0,0.0031529982,autoencoder,1010.0
S4,0,0.0032717946,autoencoder,1020.0
S4,0,0.0039961482,autoencoder,1030.0
S4,0,0.0031641626,autoencoder,1040.0
S4,0,0.0034898596,autoencoder,1050.0
S4,0,0.003106693,autoencoder,1060.0
S4,0,0.00394667,autoencoder,1070.0
S4,0,0.0031054302,autoencoder,1080.0
S4,0,0.0027445152,autoencoder,1090.0
S4,1,0.0159056,autoencoder,0.0
S4,1,0.013889667,autoencoder,10.0
S4,1,0.012242548,autoencoder,20.0
S4,1,0.013300377,autoencoder,30.0
S4,1,0.012785711,autoencoder,40.0
S4,1,0.012214567,autoencoder,50.0
S4,1,0.012577202,autoencoder,60.0
S4,1,0.01237246,autoencoder,70.0
S4,1,0.010698587,autoencoder,80.0
S4,1,0.010116823,autoencoder,90.0
S4,1,0.015589924,autoencoder,100.0
S4,1,0.018273564,autoencoder,110.0
S4,1,0.021044785,autoencoder,120.0
S4,1,0.016108932,autoencoder,130.0
S4,1,0.020033281,autoencoder,140.0
S4,1,0.016228465,autoencoder,150.0
S4,1,0.0086024115,autoencoder,160.0
S4,1,0.008655126,autoencoder,170.0
S4,1,0.008447234,autoencoder,180.0
S4,1,0.010947432,autoencoder,190.0
S4,1,0.010364371,autoencoder,200.0
S4,1,0.009489004,autoencoder,210.0
S4,1,0.0064973645,autoencoder,220.0
S4,1,0.005656185,autoencoder,230.0
S4,1,0.0060533998,autoencoder,240.0
S4,1,0.0075224396,autoencoder,250.0
S4,1,0.0064144284,autoencoder,260.0
S4,1,0.007964815,autoencoder,270.0
S4,1,0.009208393,autoencoder,280.0
S4,1,0.009865248,autoencoder,290.0
S4,1,0.011371564,autoencoder,300.0
S4,1,0.011091861,autoencoder,310.0
S4,1,0.011402429,autoencoder,320.0
S4,1,0.009554547,autoencoder,330.0
S4,1,0.009310416,autoencoder,340.0
S4,1,0.008567042,autoencoder,350.0
S4,1,0.007935996,autoencoder,360.0
S4,1,0.008877598,autoencoder,370.0
S4,1,0.0097396495,autoencoder,380.0
S4,1,0.011339179,autoencoder,390.0
S4,1,0.011218985,autoencoder,400.0
S4,1,0.009680158,autoencoder,410.0
S4,1,0.0115298,autoencoder,420.0
S4,1,0.015590668,autoencoder,430.0
S4,1,0.018284744,autoencoder,440.0
S4,1,0.018889772,autoencoder,450.0
S4,1,0.016140072,autoencoder,460.0
S4,1,0.015112908,autoencoder,470.0
S4,1,0.014740281,autoencoder,480.0
S4,1,0.010162377,autoencoder,490.0
S4,1,0.011993739,autoencoder,500.0
S4,1,0.011465956,autoencoder,510.0
S4,1,0.01224634,autoencoder,520.0
S4,1,0.013255209,autoencoder,530.0
S4,1,0.0108860945,autoencoder,540.0
S4,1,0.009091718,autoencoder,550.0
S4,1,0.010847561,autoencoder,560.0
S4,1,0.017183438,autoencoder,570.0
S5,0,0.056683134,autoencoder,0.0
S5,0,0.048350006,autoencoder,10.0
S5,0,0.029682368,autoencoder,20.0
S5,0,0.021084199,autoencoder,30.0
S5,0,0.018056327,autoencoder,40.0
S5,0,0.020192172,autoencoder,50.0
S5,0,0.00894603,autoencoder,60.0
S5,0,0.0055882535,autoencoder,70.0
S5,0,0.008438445,autoencoder,80.0
S5,0,0.016694972,autoencoder,90.0
S5,0,0.027575195,autoencoder,100.0
S5,0,0.027975312,autoencoder,110.0
S5,0,0.025306271,autoencoder,120.0
S5,0,0.024252756,autoencoder,130.0
S5,0,0.021687053,autoencoder,140.0
S5,0,0.016336752,autoencoder,150.0
S5,0,0.01282334,autoencoder,160.0
S5,0,0.01098917,autoencoder,170.0
S5,0,0.017575433,autoencoder,180.0
S5,0,0.022368351,autoencoder,190.0
S5,0,0.029893557,autoencoder,200.0
S5,0,0.02197438,autoencoder,210.0
S5,0,0.011112053,autoencoder,220.0
S5,0,0.00982212,autoencoder,230.0
S5,0,0.024537923,autoencoder,240.0
S5,0,0.01845135,autoencoder,250.0
S5,0,0.017777162,autoencoder,260.0
S5,0,0.025579961,autoencoder,270.0
S5,0,0.023381302,autoencoder,280.0
S5,0,0.022418784,autoencoder,290.0
S5,0,0.036343023,autoencoder,300.0
S5,0,0.025647813,autoencoder,310.0
S5,0,0.0398838,autoencoder,320.0
S5,0,0.037067562,autoencoder,330.0
S5,0,0.03751723,autoencoder,340.0
S5,0,0.02400498,autoencoder,350.0
S5,0,0.019667583,autoencoder,360.0
S5,0,0.018216727,autoencoder,370.0
S5,0,0.010819595,autoencoder,380.0
S5,0,0.01903795,autoencoder,390.0
S5,0,0.017884733,autoencoder,400.0
S5,0,0.016966455,autoencoder,410.0
S5,0,0.014988386,autoencoder,420.0
S5,0,0.015137531,autoencoder,430.0
S5,0,0.01409569,autoencoder,440.0
S5,0,0.009196908,autoencoder,450.0
S5,0,0.0101421485,autoencoder,460.0
S5,0,0.012116134,autoencoder,470.0
S5,0,0.00793028,autoencoder,480.0
S5,0,0.006057522,autoencoder,490.0
S5,0,0.005213359,autoencoder,500.0
S5,0,0.0060096253,autoencoder,510.0
S5,0,0.0074039865,autoencoder,520.0
S5,0,0.009709369,autoencoder,530.0
S5,0,0.010920007,autoencoder,540.0
S5,0,0.010624596,autoencoder,550.0
S5,0,0.010526878,autoencoder,560.0
S5,0,0.008714314,autoencoder,570.0
S5,0,0.0076358654,autoencoder,580.0
S5,0,0.0047667474,autoencoder,590.0
S5,0,0.0038784712,autoencoder,600.0
S5,0,0.00554898,autoencoder,610.0
S5,0,0.0052684085,autoencoder,620.0
S5,0,0.0052613765,autoencoder,630.0
S5,0,0.005344397,autoencoder,640.0
S5,0,0.01247554,autoencoder,650.0
S5,0,0.0070459414,autoencoder,660.0
S5,0,0.0059040636,autoencoder,670.0
S5,0,0.0064697987,autoencoder,680.0
S5,0,0.007197087,autoencoder,690.0
S5,0,0.008152102,autoencoder,700.0
S5,0,0.013329557,autoencoder,710.0
S5,0,0.009528981,autoencoder,720.0
S5,0,0.009238488,autoencoder,730.0
S5,0,0.009492662,autoencoder,740.0
S5,0,0.010724954,autoencoder,750.0
S5,0,0.010325438,autoencoder,760.0
S5,0,0.00852732,autoencoder,770.0
S5,0,0.011708975,autoencoder,780.0
S5,0,0.017943798,autoencoder,790.0
S5,0,0.022129914,autoencoder,800.0
S5,0,0.028543467,autoencoder,810.0
S5,0,0.017399365,autoencoder,820.0
S5,0,0.014848431,autoencoder,830.0
S5,0,0.017437939,autoencoder,840.0
S5,0,0.0130181685,autoencoder,850.0
S5,0,0.013306421,autoencoder,860.0
S5,0,0.011865958,autoencoder,870.0
S5,0,0.0048360266,autoencoder,880.0
S5,0,0.0038372462,autoencoder,890.0
S5,0,0.0035965133,autoencoder,900.0
S5,0,0.011381271,autoencoder,910.0
S5,0,0.012379286,autoencoder,920.0
S5,0,0.011908527,autoencoder,930.0
S5,0,0.014396579,autoencoder,940.0
S5,0,0.016230777,autoencoder,950.0
S5,0,0.019273372,autoencoder,960.0
S5,0,0.009858023,autoencoder,970.0
S5,0,0.01080284,autoencoder,980.0
S5,0,0.011274214,autoencoder,990.0
S5,0,0.0141151855,autoencoder,1000.0
S5,0,0.013533856,autoencoder,1010.0
S5,0,0.0062066894,autoencoder,1020.0
S5,0,0.0076355734,autoencoder,1030.0
S5,0,0.013488232,autoencoder,1040.0
S5,0,0.009396746,autoencoder,1050.0
S5,0,0.0064637954,autoencoder,1060.0
S5,0,0.005934661,autoencoder,1070.0
S5,0,0.006871244,autoencoder,1080.0
S5,0,0.009205841,autoencoder,1090.0
S5,0,0.0115034515,autoencoder,1100.0
S5,0,0.009035704,autoencoder,1110.0
S5,0,0.008312442,autoencoder,1120.0
S5,0,0.007218782,autoencoder,1130.0
S5,1,0.030688502,autoencoder,0.0
S5,1,0.028445536,autoencoder,10.0
S5,1,0.035541367,autoencoder,20.0
S5,1,0.03089033,autoencoder,30.0
S5,1,0.031177944,autoencoder,40.0
S5,1,0.027222415,autoencoder,50.0
S5,1,0.026573831,autoencoder,60.0
S5,1,0.03489384,autoencoder,70.0
S5,1,0.031049842,autoencoder,80.0
S5,1,0.029926406,autoencoder,90.0
S5,1,0.030263571,autoencoder,100.0
S5,1,0.032723542,autoencoder,110.0
S5,1,0.033574734,autoencoder,120.0
S5,1,0.03387991,autoencoder,130.0
S5,1,0.03477486,autoencoder,140.0
S5,1,0.031719167,autoencoder,150.0
S5,1,0.032544468,autoencoder,160.0
S5,1,0.028925827,autoencoder,170.0
S5,1,0.021378504,autoencoder,180.0
S5,1,0.02599845,autoencoder,190.0
S5,1,0.018559618,autoencoder,200.0
S5,1,0.019582674,autoencoder,210.0
S5,1,0.019074395,autoencoder,220.0
S5,1,0.018907635,autoencoder,230.0
S5,1,0.01980878,autoencoder,240.0
S5,1,0.017198283,autoencoder,250.0
S5,1,0.013689689,autoencoder,260.0
S5,1,0.013620148,autoencoder,270.0
S5,1,0.01323871,autoencoder,280.0
S5,1,0.013805881,autoencoder,290.0
S5,1,0.013845253,autoencoder,300.0
S5,1,0.014454369,autoencoder,310.0
S5,1,0.017969858,autoencoder,320.0
S5,1,0.021003423,autoencoder,330.0
S5,1,0.025232265,autoencoder,340.0
S5,1,0.030716784,autoencoder,350.0
S5,1,0.034757134,autoencoder,360.0
S5,1,0.03878719,autoencoder,370.0
S5,1,0.04797314,autoencoder,380.0
S5,1,0.039217107,autoencoder,390.0
S5,1,0.031143406,autoencoder,400.0
S5,1,0.029226912,autoencoder,410.0
S5,1,0.030432776,autoencoder,420.0
S5,1,0.02828937,autoencoder,430.0
S5,1,0.033389788,autoencoder,440.0
S5,1,0.031267982,autoencoder,450.0
S5,1,0.03881877,autoencoder,460.0
S5,1,0.102858074,autoencoder,470.0
S5,1,0.117685534,autoencoder,480.0
S5,1,0.11676529,autoencoder,490.0
S5,1,0.119074285,autoencoder,500.0
S5,1,0.11327413,autoencoder,510.0
S5,1,0.12357235,autoencoder,520.0
S5,1,0.06400825,autoencoder,530.0
S5,1,0.07880669,autoencoder,540.0
S5,1,0.080847256,autoencoder,550.0
S5,1,0.07399894,autoencoder,560.0
S5,1,0.069290034,autoencoder,570.0
S5,1,0.06246909,autoencoder,580.0
S6,0,0.010002368,autoencoder,0.0
S6,0,0.0060136337,autoencoder,10.0
S6,0,0.0061372085,autoencoder,20.0
S6,0,0.009056923,autoencoder,30.0
S6,0,0.008744615,autoencoder,40.0
S6,0,0.00790171,autoencoder,50.0
S6,0,0.0086856205,autoencoder,60.0
S6,0,0.0069427695,autoencoder,70.0
S6,0,0.005592247,autoencoder,80.0
S6,0,0.005848821,autoencoder,90.0
S6,0,0.006828921,autoencoder,100.0
S6,0,0.0083899,autoencoder,110.0
S6,0,0.008748333,autoencoder,120.0
S6,0,0.008293665,autoencoder,130.0
S6,0,0.008487575,autoencoder,140.0
S6,0,0.007922128,autoencoder,150.0
S6,0,0.008232844,autoencoder,160.0
S6,0,0.008711073,autoencoder,170.0
S6,0,0.0083754165,autoencoder,180.0
S6,0,0.0067941914,autoencoder,190.0
S6,0,0.004068446,autoencoder,200.0
S6,0,0.005481425,autoencoder,210.0
S6,0,0.005444739,autoencoder,220.0
S6,0,0.004080864,autoencoder,230.0
S6,0,0.0041782656,autoencoder,240.0
S6,0,0.0049002967,autoencoder,250.0
S6,0,0.0055970275,autoencoder,260.0
S6,0,0.004417444,autoencoder,270.0
S6,0,0.005675918,autoencoder,280.0
S6,0,0.005452689,autoencoder,290.0
S6,0,0.006055108,autoencoder,300.0
S6,0,0.005160441,autoencoder,310.0
S6,0,0.0036963534,autoencoder,320.0
S6,0,0.0031682933,autoencoder,330.0
S6,0,0.005672613,autoencoder,340.0
S6,0,0.004506133,autoencoder,350.0
S6,0,0.0032582153,autoencoder,360.0
S6,0,0.0028013259,autoencoder,370.0
S6,0,0.0022021949,autoencoder,380.0
S6,0,0.0028342009,autoencoder,390.0
S6,0,0.0028977406,autoencoder,400.0
S6,0,0.002288185,autoencoder,410.0
S6,0,0.004000265,autoencoder,420.0
S6,0,0.00260689,autoencoder,430.0
S6,0,0.0022356398,autoencoder,440.0
S6,0,0.0027672925,autoencoder,450.0
S6,0,0.0029024605,autoencoder,460.0
S6,0,0.002465085,autoencoder,470.0
S6,0,0.0021290744,autoencoder,480.0
S6,0,0.0015973379,autoencoder,490.0
S6,0,0.0015778602,autoencoder,500.0
